token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
5938,MONTECARLO,MONTECARLO,,-1.000000,1,,NSE,5.000000
6278,MEDICAMEQ,MEDICAMEQ,,-1.000000,1,,NSE,5.000000
6353,NIFTYETF,NIFTYETF,,-1.000000,1,,NSE,1.000000
641,DNAMEDIA,DNAMEDIA,,-1.000000,1,,NSE,1.000000
6705,PAYTM,PAYTM,,-1.000000,1,,NSE,10.000000
6718,SAPPHIRE,SAPPHIRE,,-1.000000,1,,NSE,1.000000
676,EXIDEIND,EXIDEIND,,-1.000000,1,,NSE,5.000000
6964,GOCOLORS,GOCOLORS,,-1.000000,1,,NSE,5.000000
7030,ASIANENE,ASIANENE,,-1.000000,1,,NSE,5.000000
7048,HESTERBIO,HESTERBIO,,-1.000000,1,,NSE,10.000000
7374,STAR,STAR,,-1.000000,1,,NSE,5.000000
7390,SUPRIYA,SUPRIYA,,-1.000000,1,,NSE,5.000000
7411,NILASPACES,NILASPACES,,-1.000000,1,,NSE,1.000000
7451,NIFTYADD,NIFTYADD,,-1.000000,1,,NSE,1.000000
7553,NRBBEARING,NRBBEARING,,-1.000000,1,,NSE,5.000000
756038,WAAREERTL,WAAREERTL,,-1.000000,1,,NSE,5.000000
22365,ITIETF,ITIETF,,-1.000000,1,,NSE,1.000000
22415,LOVABLE,LOVABLE,,-1.000000,1,,NSE,1.000000
22440,BANKBETA,BANKBETA,,-1.000000,1,,NSE,1.000000
22524,GILT10BETA,GILT10BETA,,-1.000000,1,,NSE,1.000000
22592,HEALTHADD,HEALTHADD,,-1.000000,1,,NSE,1.000000
2275,IRISDOREME,IRISDOREME,,-1.000000,1,,NSE,1.000000
22824,JUNIPER,JUNIPER,,-1.000000,1,,NSE,1.000000
22901,GOLDCASE,GOLDCASE,,-1.000000,1,,NSE,1.000000
23175,KRYSTAL,KRYSTAL,,-1.000000,1,,NSE,5.000000
23590,GLOSTERLTD,GLOSTERLTD,,-1.000000,1,,NSE,5.000000
23804,BSLGOLDETF,BSLGOLDETF,,-1.000000,1,,NSE,1.000000
24081,TOP100CASE,TOP100CASE,,-1.000000,1,,NSE,1.000000
24225,RELAXO,RELAXO,,-1.000000,1,,NSE,5.000000
24308,ABDL,ABDL,,-1.000000,1,,NSE,5.000000
24461,EVINDIA,EVINDIA,,-1.000000,1,,NSE,1.000000
24524,SBINEQWETF,SBINEQWETF,,-1.000000,1,,NSE,1.000000
24610,AVANTEL,AVANTEL,,-1.000000,1,,NSE,1.000000
2481,ONWARDTEC,ONWARDTEC,,-1.000000,1,,NSE,5.000000
24850,GSEC10INAV,GSEC10INAV,,-1.000000,1,,NSE,1.000000
2492,SILGO,SILGO,,-1.000000,1,,NSE,1.000000
24961,ORIENTTECH,ORIENTTECH,,-1.000000,1,,NSE,5.000000
25049,PREMIERENE,PREMIERENE,,-1.000000,1,,NSE,5.000000
25060,ECOSMOBLTY,ECOSMOBLTY,,-1.000000,1,,NSE,1.000000
25073,RAYMONDLSL,RAYMONDLSL,,-1.000000,1,,NSE,5.000000
25088,ASAHISONG,ASAHISONG,,-1.000000,1,,NSE,1.000000
25171,TOP10ADD,TOP10ADD,,-1.000000,1,,NSE,1.000000
25252,KROSS,KROSS,,-1.000000,1,,NSE,1.000000
25340,VASWANI,VASWANI,,-1.000000,1,,NSE,1.000000
25392,PANAMAPET,PANAMAPET,,-1.000000,1,,NSE,5.000000
25640,LICMFGOLD,LICMFGOLD,,-1.000000,1,,NSE,5.000000
25756,VIKASECO,VIKASECO,,-1.000000,1,,NSE,1.000000
25780,APLAPOLLO,APLAPOLLO,,-1.000000,1,,NSE,10.000000
25996,EMULTIMQ,EMULTIMQ,,-1.000000,1,,NSE,1.000000
263,ATUL,ATUL,,-1.000000,1,,NSE,50.000000
2636,DIVOPPBEES,DIVOPPBEES,,-1.000000,1,,NSE,1.000000
2645,DRCSYSTEMS,DRCSYSTEMS,,-1.000000,1,,NSE,1.000000
27067,VSSL,VSSL,,-1.000000,1,,NSE,5.000000
27079,KPEL,KPEL,,-1.000000,1,,NSE,5.000000
2716,BUTTERFLY,BUTTERFLY,,-1.000000,1,,NSE,5.000000
27297,RTNINDIA,RTNINDIA,,-1.000000,1,,NSE,1.000000
27353,ROSSTECH,ROSSTECH,,-1.000000,1,,NSE,5.000000
2783,JUBLINGREA,JUBLINGREA,,-1.000000,1,,NSE,5.000000
2854,CRAFTSMAN,CRAFTSMAN,,-1.000000,1,,NSE,50.000000
28847,VENTIVE,VENTIVE,,-1.000000,1,,NSE,5.000000
28879,CARRARO,CARRARO,,-1.000000,1,,NSE,5.000000
28969,CONSUMER,CONSUMER,,-1.000000,1,,NSE,1.000000
29008,TVSHLTD,TVSHLTD,,-1.000000,1,,NSE,100.000000
29050,ZUARI,ZUARI,,-1.000000,1,,NSE,1.000000
29452,AGARWALEYE,AGARWALEYE,,-1.000000,1,,NSE,5.000000
29553,NIFTYIETF,NIFTYIETF,,-1.000000,1,,NSE,1.000000
2972,ORIENTELEC,ORIENTELEC,,-1.000000,1,,NSE,1.000000
30023,ATULAUTO,ATULAUTO,,-1.000000,1,,NSE,5.000000
3018,SAURASHCEM,SAURASHCEM,,-1.000000,1,,NSE,1.000000
3045,SBIN,SBIN,,-1.000000,1,,NSE,10.000000
30498,SIL360INAV,SIL360INAV,,-1.000000,1,,NSE,1.000000
30502,MONT50INAV,MONT50INAV,,-1.000000,1,,NSE,1.000000
30574,GRW150INAV,GRW150INAV,,-1.000000,1,,NSE,1.000000
3150,SIEMENS,SIEMENS,,-1.000000,1,,NSE,10.000000
30597,NEXT50INAV,NEXT50INAV,,-1.000000,1,,NSE,1.000000
31163,RHIM,RHIM,,-1.000000,1,,NSE,5.000000
3162,SIMPLEXINF,SIMPLEXINF,,-1.000000,1,,NSE,1.000000
341,BALRAMCHIN,BALRAMCHIN,,-1.000000,1,,NSE,5.000000
3466,TFCILTD,TFCILTD,,-1.000000,1,,NSE,1.000000
3475,THERMAX,THERMAX,,-1.000000,1,,NSE,10.000000
3499,TATASTEEL,TATASTEEL,,-1.000000,1,,NSE,1.000000
3693,GAYAHWS,GAYAHWS,,-1.000000,1,,NSE,1.000000
3813,ARIHANTCAP,ARIHANTCAP,,-1.000000,1,,NSE,1.000000
381,SINTERCOM,SINTERCOM,,-1.000000,1,,NSE,1.000000
3807,VINEETLAB,VINEETLAB,,-1.000000,1,,NSE,1.000000
385,MAHLOG,MAHLOG,,-1.000000,1,,NSE,5.000000
3837,TOKYOPLAST,TOKYOPLAST,,-1.000000,1,,NSE,1.000000
3857,VARROC,VARROC,,-1.000000,1,,NSE,5.000000
3918,NATCOPHARM,NATCOPHARM,,-1.000000,1,,NSE,5.000000
4184,SANGAMIND,SANGAMIND,,-1.000000,1,,NSE,5.000000
4204,MOTHERSON,MOTHERSON,,-1.000000,1,,NSE,1.000000
4378,SENSEXIETF,SENSEXIETF,,-1.000000,1,,NSE,1.000000
4410,JAGSNPHARM,JAGSNPHARM,,-1.000000,1,,NSE,1.000000
4469,ELECTHERM,ELECTHERM,,-1.000000,1,,NSE,5.000000
4481,AARTIDRUGS,AARTIDRUGS,,-1.000000,1,,NSE,5.000000
4598,HERITGFOOD,HERITGFOOD,,-1.000000,1,,NSE,5.000000
48,HAPPSTMNDS,HAPPSTMNDS,,-1.000000,1,,NSE,5.000000
4973,PHARMABEES,PHARMABEES,,-1.000000,1,,NSE,1.000000
5068,SHEMAROO,SHEMAROO,,-1.000000,1,,NSE,1.000000
522,ICICIB22,ICICIB22,,-1.000000,1,,NSE,1.000000
5239,MAHAPEXLTD,MAHAPEXLTD,,-1.000000,1,,NSE,1.000000
5426,NUVOCO,NUVOCO,,-1.000000,1,,NSE,5.000000
5501,YUKEN,YUKEN,,-1.000000,1,,NSE,5.000000
5633,J&KBANK,J&KBANK,,-1.000000,1,,NSE,1.000000
592,GRAPHITE,GRAPHITE,,-1.000000,1,,NSE,5.000000
6051,CYBERTECH,CYBERTECH,,-1.000000,1,,NSE,1.000000
6125,GOODLUCK,GOODLUCK,,-1.000000,1,,NSE,10.000000
6141,PANSARI,PANSARI,,-1.000000,1,,NSE,5.000000
625,ABREL,ABREL,,-1.000000,1,,NSE,10.000000
6302,APOLSINHOT,APOLSINHOT,,-1.000000,1,,NSE,10.000000
637,CHAMBLFERT,CHAMBLFERT,,-1.000000,1,,NSE,5.000000
6596,SONATSOFTW,SONATSOFTW,,-1.000000,1,,NSE,5.000000
6656,POLICYBZR,POLICYBZR,,-1.000000,1,,NSE,10.000000
685,CHOLAFIN,CHOLAFIN,,-1.000000,1,,NSE,10.000000
6843,SMLT,SMLT,,-1.000000,1,,NSE,1.000000
6858,DHRUV,DHRUV,,-1.000000,1,,NSE,1.000000
6943,TARSONS,TARSONS,,-1.000000,1,,NSE,1.000000
7016,SHIVALIK,SHIVALIK,,-1.000000,1,,NSE,5.000000
7227,MAPMYINDIA,MAPMYINDIA,,-1.000000,1,,NSE,10.000000
7254,MEDPLUS,MEDPLUS,,-1.000000,1,,NSE,5.000000
7508,ZENTEC,ZENTEC,,-1.000000,1,,NSE,10.000000
756086,GROWWMOM50,GROWWMOM50,,-1.000000,1,,NSE,1.000000
756827,GROWWSLVR,GROWWSLVR,,-1.000000,1,,NSE,1.000000
756843,ABLBL,ABLBL,,-1.000000,1,,NSE,1.000000
756925,PRIMO,PRIMO,,-1.000000,1,,NSE,1.000000
757049,RAJOOENG,RAJOOENG,,-1.000000,1,,NSE,1.000000
757455,SNXT30BEES,SNXT30BEES,,-1.000000,1,,NSE,1.000000
757767,SAMBHV,SAMBHV,,-1.000000,1,,NSE,1.000000
758551,RAYMONDREL,RAYMONDREL,,-1.000000,1,,NSE,5.000000
758680,REGAAL,REGAAL,,-1.000000,1,,NSE,1.000000
758748,MEIL,MEIL,,-1.000000,1,,NSE,1.000000
759130,ABCOTS,ABCOTS,,-1.000000,1,,NSE,5.000000
759342,PACEDIGITK,PACEDIGITK,,-1.000000,1,,NSE,1.000000
759448,SHREEJISPG,SHREEJISPG,,-1.000000,1,,NSE,5.000000
759466,ELIQUID,ELIQUID,,-1.000000,1,,NSE,1.000000
759752,MODIS,MODIS,,-1.000000,1,,NSE,5.000000
22488,ITBETA,ITBETA,,-1.000000,1,,NSE,1.000000
22675,CAPITALSFB,CAPITALSFB,,-1.000000,1,,NSE,5.000000
2307,MUNJALSHOW,MUNJALSHOW,,-1.000000,1,,NSE,1.000000
23127,SCILAL,SCILAL,,-1.000000,1,,NSE,1.000000
23607,BALUFORGE,BALUFORGE,,-1.000000,1,,NSE,5.000000
23806,ABSLPSE,ABSLPSE,,-1.000000,1,,NSE,1.000000
23855,MIDSMALL,MIDSMALL,,-1.000000,1,,NSE,1.000000
24265,ESTER,ESTER,,-1.000000,1,,NSE,1.000000
24403,ASHIANA,ASHIANA,,-1.000000,1,,NSE,5.000000
2514,OSWALAGRO,OSWALAGRO,,-1.000000,1,,NSE,1.000000
25134,GALAPREC,GALAPREC,,-1.000000,1,,NSE,5.000000
25203,BALAJEE,BALAJEE,,-1.000000,1,,NSE,1.000000
2535,PGHH,PGHH,,-1.000000,1,,NSE,100.000000
25684,JISLDVREQS,JISLDVREQS,,-1.000000,1,,NSE,1.000000
25835,VINCOFE,VINCOFE,,-1.000000,1,,NSE,1.000000
2598,AMJLAND,AMJLAND,,-1.000000,1,,NSE,1.000000
2606,LEMONTREE,LEMONTREE,,-1.000000,1,,NSE,1.000000
2614,HERANBA,HERANBA,,-1.000000,1,,NSE,1.000000
2643,PFIZER,PFIZER,,-1.000000,1,,NSE,50.000000
27084,KMEW,KMEW,,-1.000000,1,,NSE,10.000000
27095,SWANCORP,SWANCORP,,-1.000000,1,,NSE,5.000000
2739,PRSMJOHNSN,PRSMJOHNSN,,-1.000000,1,,NSE,1.000000
27839,SAILIFE,SAILIFE,,-1.000000,1,,NSE,5.000000
28378,IGIL,IGIL,,-1.000000,1,,NSE,5.000000
28859,PROZONER,PROZONER,,-1.000000,1,,NSE,1.000000
29098,DDEVPLSTIK,DDEVPLSTIK,,-1.000000,1,,NSE,5.000000
29224,ONESOURCE,ONESOURCE,,-1.000000,1,,NSE,10.000000
29598,REPCOHOME,REPCOHOME,,-1.000000,1,,NSE,5.000000
29624,AJAXENGG,AJAXENGG,,-1.000000,1,,NSE,5.000000
2987,NAZARA,NAZARA,,-1.000000,1,,NSE,5.000000
30126,GLD360INAV,GLD360INAV,,-1.000000,1,,NSE,5.000000
30274,SILVERCASE,SILVERCASE,,-1.000000,1,,NSE,1.000000
30472,AONELIQUID,AONELIQUID,,-1.000000,1,,NSE,1.000000
3048,SCI,SCI,,-1.000000,1,,NSE,5.000000
30475,MID15INAV,MID15INAV,,-1.000000,1,,NSE,1.000000
30503,EQUA50INAV,EQUA50INAV,,-1.000000,1,,NSE,1.000000
30540,GRWN50INAV,GRWN50INAV,,-1.000000,1,,NSE,1.000000
30577,AONE50INAV,AONE50INAV,,-1.000000,1,,NSE,1.000000
3099,SHREDIGCEM,SHREDIGCEM,,-1.000000,1,,NSE,1.000000
31258,NDL,NDL,,-1.000000,1,,NSE,1.000000
31837,SREEL,SREEL,,-1.000000,1,,NSE,1.000000
3237,JTEKTINDIA,JTEKTINDIA,,-1.000000,1,,NSE,1.000000
3275,TEMBO,TEMBO,,-1.000000,1,,NSE,5.000000
3292,DEEPINDS,DEEPINDS,,-1.000000,1,,NSE,5.000000
3324,SUBROS,SUBROS,,-1.000000,1,,NSE,5.000000
347,BANARBEADS,BANARBEADS,,-1.000000,1,,NSE,1.000000
3586,MOKSH,MOKSH,,-1.000000,1,,NSE,1.000000
3672,SOLARA,SOLARA,,-1.000000,1,,NSE,5.000000
3772,WILLAMAGOR,WILLAMAGOR,,-1.000000,1,,NSE,1.000000
3787,WIPRO,WIPRO,,-1.000000,1,,NSE,1.000000
3812,ZEEL,ZEEL,,-1.000000,1,,NSE,1.000000
3827,ZUARIIND,ZUARIIND,,-1.000000,1,,NSE,5.000000
3892,HATSUN,HATSUN,,-1.000000,1,,NSE,5.000000
393,GLOBE,GLOBE,,-1.000000,1,,NSE,1.000000
3965,REMSONSIND,REMSONSIND,,-1.000000,1,,NSE,1.000000
4041,JAYAGROGN,JAYAGROGN,,-1.000000,1,,NSE,1.000000
3912,KHAITANLTD,KHAITANLTD,,-1.000000,1,,NSE,1.000000
4221,VISAKAIND,VISAKAIND,,-1.000000,1,,NSE,1.000000
4566,RUCHINFRA,RUCHINFRA,,-1.000000,1,,NSE,1.000000
4668,BANKBARODA,BANKBARODA,,-1.000000,1,,NSE,5.000000
4892,SAREGAMA,SAREGAMA,,-1.000000,1,,NSE,5.000000
4911,MADRASFERT,MADRASFERT,,-1.000000,1,,NSE,1.000000
5204,GMDCLTD,GMDCLTD,,-1.000000,1,,NSE,5.000000
5220,BFSI,BFSI,,-1.000000,1,,NSE,1.000000
5265,ALIVUS,ALIVUS,,-1.000000,1,,NSE,5.000000
5313,UGROCAP,UGROCAP,,-1.000000,1,,NSE,1.000000
5352,EXXARO,EXXARO,,-1.000000,1,,NSE,1.000000
5401,NGIL,NGIL,,-1.000000,1,,NSE,1.000000
5475,GRSE,GRSE,,-1.000000,1,,NSE,10.000000
5507,SERVOTECH,SERVOTECH,,-1.000000,1,,NSE,1.000000
5516,JAIPURKURT,JAIPURKURT,,-1.000000,1,,NSE,1.000000
5688,ARCHIES,ARCHIES,,-1.000000,1,,NSE,1.000000
5748,CYIENT,CYIENT,,-1.000000,1,,NSE,5.000000
5782,MASPTOP50,MASPTOP50,,-1.000000,1,,NSE,1.000000
595,CARBORUNIV,CARBORUNIV,,-1.000000,1,,NSE,5.000000
5926,INTELLECT,INTELLECT,,-1.000000,1,,NSE,5.000000
6198,FCL,FCL,,-1.000000,1,,NSE,1.000000
628,CESC,CESC,,-1.000000,1,,NSE,1.000000
6297,HEALTHY,HEALTHY,,-1.000000,1,,NSE,1.000000
6385,CCHHL,CCHHL,,-1.000000,1,,NSE,1.000000
6417,KRITI,KRITI,,-1.000000,1,,NSE,1.000000
6543,GRPLTD,GRPLTD,,-1.000000,1,,NSE,10.000000
6818,LATENTVIEW,LATENTVIEW,,-1.000000,1,,NSE,5.000000
6863,BAJAJHCARE,BAJAJHCARE,,-1.000000,1,,NSE,5.000000
694,CIPLA,CIPLA,,-1.000000,1,,NSE,10.000000
703,DICIND,DICIND,,-1.000000,1,,NSE,5.000000
7053,ACCELYA,ACCELYA,,-1.000000,1,,NSE,10.000000
7169,MICEL,MICEL,,-1.000000,1,,NSE,1.000000
7325,DCMSRIND,DCMSRIND,,-1.000000,1,,NSE,1.000000
7339,ABSLNN50ET,ABSLNN50ET,,-1.000000,1,,NSE,1.000000
7376,HPAL,HPAL,,-1.000000,1,,NSE,1.000000
7457,HAVISHA,HAVISHA,,-1.000000,1,,NSE,1.000000
7560,UNITEDPOLY,UNITEDPOLY,,-1.000000,1,,NSE,1.000000
757014,THELEELA,THELEELA,,-1.000000,1,,NSE,5.000000
757336,AEGISVOPAK,AEGISVOPAK,,-1.000000,1,,NSE,1.000000
756871,ENRIN,ENRIN,,-1.000000,1,,NSE,10.000000
757099,MOMGF,MOMGF,,-1.000000,1,,NSE,1.000000
757102,BELRISE,BELRISE,,-1.000000,1,,NSE,1.000000
757142,EQUAL50,EQUAL50,,-1.000000,1,,NSE,1.000000
757478,SCODATUBES,SCODATUBES,,-1.000000,1,,NSE,1.000000
757791,MOGOLD,MOGOLD,,-1.000000,1,,NSE,5.000000
758173,PROSTARM,PROSTARM,,-1.000000,1,,NSE,1.000000
759048,GKENERGY,GKENERGY,,-1.000000,1,,NSE,1.000000
759169,MWL,MWL,,-1.000000,1,,NSE,5.000000
759311,CRAMC,CRAMC,,-1.000000,1,,NSE,5.000000
759517,MIDWESTLTD,MIDWESTLTD,,-1.000000,1,,NSE,10.000000
759797,EUROPRATIK,EUROPRATIK,,-1.000000,1,,NSE,5.000000
759995,ESENSEX,ESENSEX,,-1.000000,1,,NSE,1.000000
757850,CRIZAC,CRIZAC,,-1.000000,1,,NSE,1.000000
757885,ANTHEM,ANTHEM,,-1.000000,1,,NSE,5.000000
758145,LOTUSDEV,LOTUSDEV,,-1.000000,1,,NSE,1.000000
758675,EFCIL,EFCIL,,-1.000000,1,,NSE,1.000000
758697,GROWWNIFTY,GROWWNIFTY,,-1.000000,1,,NSE,1.000000
759041,IVALUE,IVALUE,,-1.000000,1,,NSE,1.000000
759251,EPACKPEB,EPACKPEB,,-1.000000,1,,NSE,1.000000
759302,NIFTYCASE,NIFTYCASE,,-1.000000,1,,NSE,1.000000
759610,CHOICEGOLD,CHOICEGOLD,,-1.000000,1,,NSE,1.000000
759719,GROWWMC150,GROWWMC150,,-1.000000,1,,NSE,1.000000
759782,TMCV,TMCV,,-1.000000,1,,NSE,5.000000
759885,CHEMICAL,CHEMICAL,,-1.000000,1,,NSE,1.000000
759929,SOLARWORLD,SOLARWORLD,,-1.000000,1,,NSE,1.000000
759978,MSCIADD,MSCIADD,,-1.000000,1,,NSE,1.000000
760073,JAYKAY,JAYKAY,,-1.000000,1,,NSE,1.000000
760224,VIDYAWIRES,VIDYAWIRES,,-1.000000,1,,NSE,1.000000
760259,WAKEFIT,WAKEFIT,,-1.000000,1,,NSE,1.000000
760986,HEALTHCARE,HEALTHCARE,,-1.000000,1,,NSE,1.000000
7791,UNIINFO,UNIINFO,,-1.000000,1,,NSE,1.000000
805,DCM,DCM,,-1.000000,1,,NSE,1.000000
8110,AWL,AWL,,-1.000000,1,,NSE,1.000000
8163,SPENCERS,SPENCERS,,-1.000000,1,,NSE,1.000000
8266,SOFTTECH,SOFTTECH,,-1.000000,1,,NSE,5.000000
881,DRREDDY,DRREDDY,,-1.000000,1,,NSE,10.000000
8953,ELDEHSG,ELDEHSG,,-1.000000,1,,NSE,5.000000
913,EQUITASBNK,EQUITASBNK,,-1.000000,1,,NSE,1.000000
9087,PIXTRANS,PIXTRANS,,-1.000000,1,,NSE,10.000000
9219,TPLPLASTEH,TPLPLASTEH,,-1.000000,1,,NSE,1.000000
9384,CREATIVEYE,CREATIVEYE,,-1.000000,1,,NSE,1.000000
9422,SILVERTUC,SILVERTUC,,-1.000000,1,,NSE,10.000000
9592,VENUSPIPES,VENUSPIPES,,-1.000000,1,,NSE,10.000000
9939,ONEPOINT,ONEPOINT,,-1.000000,1,,NSE,1.000000
760007,EXCELSOFT,EXCELSOFT,,-1.000000,1,,NSE,1.000000
760204,MARKOLINES,MARKOLINES,,-1.000000,1,,NSE,1.000000
760277,MODINATUR,MODINATUR,,-1.000000,1,,NSE,5.000000
760351,PARKHOSPS,PARKHOSPS,,-1.000000,1,,NSE,1.000000
760412,DIVIDEND,DIVIDEND,,-1.000000,1,,NSE,1.000000
760482,TWCGOLDETF,TWCGOLDETF,,-1.000000,1,,NSE,1.000000
761192,KRISHNADEF,KRISHNADEF,,-1.000000,1,,NSE,10.000000
8083,CROWN,CROWN,,-1.000000,1,,NSE,1.000000
822,BANKA,BANKA,,-1.000000,1,,NSE,1.000000
8153,MEGASTAR,MEGASTAR,,-1.000000,1,,NSE,1.000000
8506,MID150BEES,MID150BEES,,-1.000000,1,,NSE,1.000000
8529,GMRP&UI,GMRP&UI,,-1.000000,1,,NSE,1.000000
8596,MSUMI,MSUMI,,-1.000000,1,,NSE,1.000000
919,EIHOTEL,EIHOTEL,,-1.000000,1,,NSE,5.000000
9117,TIPSMUSIC,TIPSMUSIC,,-1.000000,1,,NSE,5.000000
9158,BALAJITELE,BALAJITELE,,-1.000000,1,,NSE,1.000000
9260,ARROWGREEN,ARROWGREEN,,-1.000000,1,,NSE,5.000000
936,DPABHUSHAN,DPABHUSHAN,,-1.000000,1,,NSE,10.000000
940,PGHL,PGHL,,-1.000000,1,,NSE,10.000000
9288,KRITIKA,KRITIKA,,-1.000000,1,,NSE,1.000000
9617,SPLPETRO,SPLPETRO,,-1.000000,1,,NSE,5.000000
9862,WEWIN,WEWIN,,-1.000000,1,,NSE,1.000000
760101,SKFINDUS,SKFINDUS,,-1.000000,1,,NSE,10.000000
760242,PNGSREVA,PNGSREVA,,-1.000000,1,,NSE,5.000000
760325,GOLDBND,GOLDBND,,-1.000000,1,,NSE,1.000000
760356,MIDCAPADD,MIDCAPADD,,-1.000000,1,,NSE,1.000000
760407,ICICIAMC,ICICIAMC,,-1.000000,1,,NSE,10.000000
760726,BHARATCOAL,BHARATCOAL,,-1.000000,1,,NSE,1.000000
760740,AMAGI,AMAGI,,-1.000000,1,,NSE,5.000000
760981,AYE,AYE,,-1.000000,1,,NSE,1.000000
7902,LFIC,LFIC,,-1.000000,1,,NSE,1.000000
7919,BYKE,BYKE,,-1.000000,1,,NSE,1.000000
7929,ZYDUSLIFE,ZYDUSLIFE,,-1.000000,1,,NSE,5.000000
8080,SILVERBEES,SILVERBEES,,-1.000000,1,,NSE,1.000000
8304,PRITI,PRITI,,-1.000000,1,,NSE,1.000000
8469,MITCON,MITCON,,-1.000000,1,,NSE,1.000000
8510,GATEWAY,GATEWAY,,-1.000000,1,,NSE,1.000000
8546,CHALET,CHALET,,-1.000000,1,,NSE,5.000000
8585,NLCINDIA,NLCINDIA,,-1.000000,1,,NSE,5.000000
8842,UMAEXPORTS,UMAEXPORTS,,-1.000000,1,,NSE,1.000000
8954,TTML,TTML,,-1.000000,1,,NSE,1.000000
9039,UFO,UFO,,-1.000000,1,,NSE,1.000000
910,EICHERMOT,EICHERMOT,,-1.000000,1,,NSE,50.000000
9111,ARVINDFASN,ARVINDFASN,,-1.000000,1,,NSE,5.000000
928,ELECTCAST,ELECTCAST,,-1.000000,1,,NSE,1.000000
9348,IOB,IOB,,-1.000000,1,,NSE,1.000000
9539,SAKAR,SAKAR,,-1.000000,1,,NSE,5.000000
9590,POLYCAB,POLYCAB,,-1.000000,1,,NSE,50.000000
9667,MEDICO,MEDICO,,-1.000000,1,,NSE,1.000000
760001,MOSERVICE,MOSERVICE,,-1.000000,1,,NSE,1.000000
760051,GROWWCAPM,GROWWCAPM,,-1.000000,1,,NSE,1.000000
760116,GLOTTIS,GLOTTIS,,-1.000000,1,,NSE,1.000000
760213,LGEINDIA,LGEINDIA,,-1.000000,1,,NSE,10.000000
760300,LEMERITE,LEMERITE,,-1.000000,1,,NSE,5.000000
760328,SILVERBND,SILVERBND,,-1.000000,1,,NSE,1.000000
761197,GKSL,GKSL,,-1.000000,1,,NSE,1.000000
781,DALMIASUG,DALMIASUG,,-1.000000,1,,NSE,5.000000
7780,BCONCEPTS,BCONCEPTS,,-1.000000,1,,NSE,5.000000
7838,NETF,NETF,,-1.000000,1,,NSE,1.000000
7851,RAMCOSYS,RAMCOSYS,,-1.000000,1,,NSE,5.000000
7844,AUTOIETF,AUTOIETF,,-1.000000,1,,NSE,1.000000
7886,MHLXMIRU,MHLXMIRU,,-1.000000,1,,NSE,1.000000
79,ALEMBICLTD,ALEMBICLTD,,-1.000000,1,,NSE,1.000000
7942,SILVERIETF,SILVERIETF,,-1.000000,1,,NSE,1.000000
8077,MIDCAP,MIDCAP,,-1.000000,1,,NSE,1.000000
8342,GSEC5IETF,GSEC5IETF,,-1.000000,1,,NSE,1.000000
8652,VETO,VETO,,-1.000000,1,,NSE,1.000000
8736,PNBGILTS,PNBGILTS,,-1.000000,1,,NSE,1.000000
8944,RITCO,RITCO,,-1.000000,1,,NSE,1.000000
8998,UMIYA-MRO,UMIYA-MRO,,-1.000000,1,,NSE,1.000000
9356,MSTCLTD,MSTCLTD,,-1.000000,1,,NSE,5.000000
955,ESABINDIA,ESABINDIA,,-1.000000,1,,NSE,50.000000
9558,AKSHAR,AKSHAR,,-1.000000,1,,NSE,1.000000
9576,MAHESHWARI,MAHESHWARI,,-1.000000,1,,NSE,1.000000
9652,RELCHEMQ,RELCHEMQ,,-1.000000,1,,NSE,1.000000
9685,TRIDENT,TRIDENT,,-1.000000,1,,NSE,1.000000
9741,PARADEEP,PARADEEP,,-1.000000,1,,NSE,1.000000
9756,EMUDHRA,EMUDHRA,,-1.000000,1,,NSE,5.000000
9867,NEXTMEDIA,NEXTMEDIA,,-1.000000,1,,NSE,1.000000
9889,SMARTLINK,SMARTLINK,,-1.000000,1,,NSE,1.000000
10004,DSPN50INAV,DSPN50INAV,,-1.000000,1,,NSE,1.000000
1011,SCHAEFFLER,SCHAEFFLER,,-1.000000,1,,NSE,10.000000
10021,BBETF0INAV,BBETF0INAV,,-1.000000,1,,NSE,1.000000
10350,CSLFINANCE,CSLFINANCE,,-1.000000,1,,NSE,5.000000
10415,MUTHOOTCAP,MUTHOOTCAP,,-1.000000,1,,NSE,1.000000
10417,DYCL,DYCL,,-1.000000,1,,NSE,5.000000
10440,LUPIN,LUPIN,,-1.000000,1,,NSE,10.000000
10473,POWERMECH,POWERMECH,,-1.000000,1,,NSE,10.000000
10511,NIFTYBETA,NIFTYBETA,,-1.000000,1,,NSE,1.000000
10717,TEAMGTY,TEAMGTY,,-1.000000,1,,NSE,5.000000
10761,SILVERADD,SILVERADD,,-1.000000,1,,NSE,1.000000
10871,GRMOVER,GRMOVER,,-1.000000,1,,NSE,1.000000
10925,GODREJIND,GODREJIND,,-1.000000,1,,NSE,5.000000
10932,RADAAN,RADAAN,,-1.000000,1,,NSE,1.000000
10945,TMB,TMB,,-1.000000,1,,NSE,5.000000
11058,SECURKLOUD,SECURKLOUD,,-1.000000,1,,NSE,1.000000
1110,DANGEE,DANGEE,,-1.000000,1,,NSE,1.000000
11155,CNL,CNL,,-1.000000,1,,NSE,5.000000
1129,GTECJAINX,GTECJAINX,,-1.000000,1,,NSE,1.000000
11256,JAIBALAJI,JAIBALAJI,,-1.000000,1,,NSE,1.000000
11293,UNIENTER,UNIENTER,,-1.000000,1,,NSE,1.000000
